rollno,register_sem,schedule_sem,course_code
1401EE20,4,4,HS202
1401EE23,4,4,HS202
1401EE26,4,4,HS225
1401EE27,4,4,HS202
1401EE36,4,4,HS225
1401EE45,4,4,HS212
1401EE51,4,4,HS202
1401EE53,4,4,HS225
1401EE61,4,4,HS225
1401EE62,4,4,HS225
1401EE65,4,4,HS225
1401EE72,4,4,HS225
1401EE78,4,4,HS202
1401EE83,4,4,HS225
1401EE94,4,4,HS225
1401EE99,4,4,HS225
1401MC05,4,4,HS225
1401MC20,4,4,HS225
1401MC23,4,4,HS225
1401MC24,4,4,HS225
1401MC28,4,4,HS225
1401MC43,4,4,HS225
1401MC48,4,4,HS225
1401MC49,4,4,HS225
1401MC50,4,4,HS225
1401MC54,4,4,HS225
1401ME08,4,4,HS225
1401ME12,4,4,HS212
1401ME20,4,4,HS225
1401ME31,4,4,HS225
1401ME40,4,4,HS212
1401ME63,4,4,HS202
1401ME72,4,4,HS225
1401ME76,4,4,HS225
1401ME79,4,4,HS212
1401MM01,4,4,HS225
1401MM02,4,4,HS225
1401MM37,4,4,HS225
1401PH07,4,4,HS225
1401PH13,4,4,HS225
1301CB04,6,6,HS312
1301CB07,6,6,HS312
1301CB46,6,6,HS312
1301CB53,6,6,HS312
1301CB54,6,6,HS312
1301CB62,6,6,HS331
1301CE09,6,6,HS312
1301CE25,6,6,HS312
1301CE29,6,6,HS312
1301CE35,6,6,HS341
1301CE39,6,6,HS312
1301CE45,6,6,HS312
1301CE47,6,6,HS312
1301CE48,6,6,HS331
1301CE51,6,6,HS312
1301CE52,6,6,HS312
1301CE53,6,6,HS331
1301CE55,6,6,HS312
1301CE57,6,6,HS312
1301CE59,6,6,HS341
1301CE68,6,6,HS331
1301CS06,6,6,HS312
1301CS13,6,6,HS312
1301CS16,6,6,HS312
1301CS22,6,6,HS312
1301CS24,6,6,HS312
1301CS31,6,6,HS312
1301CS34,6,6,HS331
1301CS39,6,6,HS312
1301CS53,6,6,HS312
1301CS55,6,6,HS312
1301CS59,6,6,HS312
1301CS62,6,6,HS312
1301CS64,6,6,HS312
1301CS69,6,6,HS331
1301CS80,6,6,HS312
1301CS84,6,6,HS312
1301CS86,6,6,HS312
1301CS88,6,6,HS312
1301CS89,6,6,HS312
1301EE01,6,6,HS312
1301EE03,6,6,HS312
1301EE09,6,6,HS331
1301EE21,6,6,HS312
1301EE22,6,6,HS312
1301EE24,6,6,HS312
1301EE25,6,6,HS331
1301EE26,6,6,HS312
1301EE29,6,6,HS312
1301EE30,6,6,HS331
1301EE35,6,6,HS312
1301EE38,6,6,HS312
1301EE40,6,6,HS312
1301EE45,6,6,HS312
1301EE53,6,6,HS312
1301EE59,6,6,HS312
1301EE60,6,6,HS312
1301EE61,6,6,HS312
1301EE65,6,6,HS312
1301EE66,6,6,HS312
1301EE77,6,6,HS312
1301EE85,6,6,HS312
1301EE86,6,6,HS312
1301EE87,6,6,HS312
1301EE88,6,6,HS312
1301EE91,6,6,HS312
1301EE92,6,6,HS331
1301ME01,6,6,HS312
1301ME03,6,6,HS312
1301ME04,6,6,HS312
1301ME05,6,6,HS312
1301ME06,6,6,HS312
1301ME11,6,6,HS312
1301ME19,6,6,HS312
1301ME21,6,6,HS341
1301ME23,6,6,HS341
1301ME32,6,6,HS312
1301ME35,6,6,HS312
1301ME36,6,6,HS312
1301ME38,6,6,HS312
1301ME39,6,6,HS312
1301ME41,6,6,HS312
1301ME42,6,6,HS312
1301ME45,6,6,HS341
1301ME51,6,6,HS312
1301ME56,6,6,HS341
1301ME60,6,6,HS312
1301ME62,6,6,HS312
1301ME70,6,6,HS312
1301ME77,6,6,HS312
1301ME85,6,6,HS312
1301MM01,6,6,HS331
1301MM05,6,6,HS312
1301MM08,6,6,HS312
1301MM09,6,6,HS331
1301MM10,6,6,HS312
1301MM16,6,6,HS331
1301MM26,6,6,HS331
1301MM29,6,6,HS331
1301MM32,6,6,HS331
1401CS55,4,4,MA225
1301CE32,3,3,NSS
1201CS05,6,8,CS341
1201CS05,6,8,HS341
1201CS05,6,8,CS399
1201CS05,6,8,CS359
1201CS05,6,8,CS358
1201CS05,6,8,CS342
1201CS05,6,8,CS392
1301MM22,6,4,PH203
1401CS36,4,4,MA225
1401CS78,4,4,CS209
1401CS78,4,4,CS210
1401CS78,4,4,MA225
1401CS78,4,4,CS259
1401CS78,4,4,CS267
1401CS78,4,4,CS260
1401CS24,4,4,HS225
1401CS24,4,4,MA225
1401CS24,4,4,CS209
1401CS24,4,4,CS210
1401CS24,4,4,CS259
1401CS24,4,4,CS260
1401CS24,4,4,CS267
1301ME83,3,3,NSS
1301CB42,3,3,NSO
1401CS18,4,4,HS202
1401CS18,4,4,MA225
1401CS18,4,4,CS209
1401CS18,4,4,CS210
1401CS18,4,4,CS259
1401CS18,4,4,CS260
1401CS18,4,4,CS267
1201CS56,8,8,CS551
1201CS56,8,8,CS563
1201CS56,8,8,CS568
1201CS56,8,8,CS492
1201EE71,8,8,EE549
1201EE71,8,8,EE496
1513CS01,2,2,CS508
1513CS01,2,2,CS511
1301EE36,3,3,NSS
1401CE04,4,4,HS225
1521EE28,2,2,MA546
1301CE06,6,6,HS331
1401CB31,4,4,HS212
1401CE37,4,4,HS212
1401ME66,4,4,HS212
1401ME82,4,4,PH201
1401MM35,4,4,HS212
1401MM40,4,4,HS212
1521CS20,2,2,CS551
1521EE28,2,2,EE549
1521EE28,2,2,MA502
1521EE28,2,2,EE580
1521EE30,2,2,EE731
1521MA09,2,2,MA502
1521MM11,2,2,HS514
1521MM11,2,2,MM502
1521MM11,2,2,MM504
1521CS17,2,2,CS508
1521CS17,2,2,CS547
1521CS17,2,2,HS514
1521PH27,2,2,PH605
1401CS61,4,4,HS202
1401AI18,4,4,HS212
1401CB03,4,4,HS212
1401CB61,4,4,HS212
1401CB64,4,4,HS212
1401CE06,4,4,HS212
1401CE12,4,4,HS212
1401CE22,4,4,HS212
1401CE25,4,4,HS202
1401CE43,4,4,HS212
1401CE46,4,4,HS212
1401CE47,4,4,HS212
1401CE58,4,4,HS212
1401CS02,4,4,HS202
1401CS04,4,4,HS212
1401CS13,4,4,HS212
1401CS30,4,4,HS212
1401CS36,4,4,HS212
1401CS46,4,4,HS202
1401CS58,4,4,HS212
1401CS65,4,4,HS202
1401EE09,4,4,HS212
1401EE24,4,4,HS212
1401EE31,4,4,HS212
1401EE40,4,4,HS202
1401EE43,4,4,HS212
1401EE54,4,4,HS212
1401EE71,4,4,HS212
1401EE76,4,4,HS212
1401EE84,4,4,HS202
1401MC01,4,4,HS202
1401MC14,4,4,HS212
1401MC25,4,4,HS212
1401MC40,4,4,HS212
1401ME28,4,4,HS212
1401ME34,4,4,HS212
1401ME48,4,4,HS212
1401ME53,4,4,HS212
1401ME70,4,4,HS212
1401ME77,4,4,HS212
1401MM10,4,4,HS202
1401MM14,4,4,HS212
1401MM34,4,4,HS212
1401PH04,4,4,HS212
1401PH19,4,4,HS202
1301CE21,6,6,HS331
1301ME16,6,6,HS331
1401CB10,4,4,HS212
1401AI21,4,4,HS212
1401PH08,4,4,HS202
1301CB03,6,6,HS331
1301CB10,6,6,HS341
1301CB18,6,6,HS331
1301CB24,6,6,HS331
1301CB30,6,6,HS331
1301CB35,6,6,HS331
1301CB44,6,6,HS341
1301CB47,6,6,HS341
1301CB52,6,6,HS341
1301CB55,6,6,HS341
1301CB56,6,6,HS341
1301CB57,6,6,HS341
1301CE01,6,6,HS341
1301CE12,6,6,HS331
1301CE14,6,6,HS331
1301CE15,6,6,HS331
1301CE17,6,6,HS331
1301CE18,6,6,HS341
1301CE27,6,6,HS331
1301CE32,6,6,HS331
1301CE33,6,6,HS341
1301CE34,6,6,HS341
1301CE37,6,6,HS331
1301CE42,6,6,HS341
1301CE43,6,6,HS331
1301CE46,6,6,HS302
1301CE50,6,6,HS341
1301CE62,6,6,HS341
1301CE65,6,6,HS331
1301CE66,6,6,HS341
1301CE67,6,6,HS331
1301CS01,6,6,HS341
1301CS28,6,6,HS341
1301CS42,6,6,HS341
1301CS43,6,6,HS331
1301CS52,6,6,HS331
1301CS54,6,6,HS341
1301CS57,6,6,HS341
1301CS60,6,6,HS341
1301CS63,6,6,HS341
1301CS75,6,6,HS331
1301CS81,6,6,HS331
1301EE05,6,6,HS331
1301EE06,6,6,HS341
1301EE12,6,6,HS341
1301EE14,6,6,HS341
1301EE17,6,6,HS341
1301EE19,6,6,HS341
1301EE20,6,6,HS341
1301EE28,6,6,HS331
1301EE36,6,6,HS331
1301EE41,6,6,HS341
1301EE43,6,6,HS331
1301EE46,6,6,HS331
1301EE48,6,6,HS341
1301EE49,6,6,HS341
1301EE50,6,6,HS341
1301EE51,6,6,HS331
1301EE58,6,6,HS331
1301EE64,6,6,HS341
1301EE67,6,6,HS331
1301EE69,6,6,HS331
1301EE75,6,6,HS341
1301EE76,6,6,HS331
1301EE80,6,6,HS341
1301EE81,6,6,HS341
1301EE83,6,6,HS341
1301EE90,6,6,HS331
1301EE93,6,6,HS331
1301EE94,6,6,HS341
1301ME02,6,6,HS331
1301ME10,6,6,HS341
1301ME20,6,6,HS331
1301ME24,6,6,HS341
1301ME29,6,6,HS341
1301ME30,6,6,HS341
1301ME46,6,6,HS331
1301ME50,6,6,HS331
1301ME59,6,6,HS331
1301ME64,6,6,HS341
1301ME72,6,6,HS331
1301ME80,6,6,HS331
1301ME81,6,6,HS331
1301ME83,6,6,HS331
1301MM04,6,6,HS331
1301MM14,6,6,HS331
1301MM21,6,6,HS331
1301MM25,6,6,HS331
1301MM27,6,6,HS331
1301MM28,6,6,HS341
1301MM30,6,6,HS341
1301MM33,6,6,HS341
1301CE64,6,6,HS331
1301ME33,6,6,HS331
1301ME78,6,6,HS331
1301ME43,6,6,HS331
1301ME69,6,6,HS331
1301CS37,6,6,HS341
1301ME58,6,6,HS331
1401CS43,4,4,MA225
1401CE36,4,4,HS212
1301CE31,6,6,HS312
1201EE71,8,8,EE574
1421CS19,3,3,HS514
1201CB33,8,8,CB502
1201CB33,8,8,CB504
1201CB33,8,8,CB506
1301ME08,6,6,HS331
1401CB26,4,4,HS225
1401EE22,4,4,HS225
1401ME85,4,4,HS225
1401CB34,4,4,HS225
1401MC30,4,4,HS225
1521CS25,2,2,HS514
1401AI22,4,4,HS202
1401CE29,4,4,HS212
1301ME14,6,6,ME312
1301ME14,6,6,HS312
1301ME12,6,6,HS312
1521CS27,2,2,HS514
1521CS18,2,2,CS508
1401CS85,4,4,HS212
1401AI27,4,4,HS212
1401CS22,4,4,HS212
1521CS08,3,3,CS551
1521CS16,2,2,CS568
1401MM12,4,4,HS212
1401CE20,4,4,HS212
1401MM45,4,4,HS212
1401MM45,4,4,CS244
1401EE43,4,4,CS244
1521CS28,2,2,CS568
1521CS28,2,2,CS563
1401CE33,4,4,HS212
1401CE48,4,4,HS202
1401EE48,4,4,HS212
1521MM12,2,2,HS514
1401CE40,4,4,HS202
1521CS31,2,2,CS551
1521CB11,2,2,CB502
1511MT11,2,2,ME547
1521CS32,2,2,CS511
1301CE06,6,2,CE220
1401MM43,4,4,HS212
1301ME07,6,6,HS312
1301ME17,6,6,HS331
1301ME74,6,6,HS331
1301ME79,6,6,HS331
1401EE19,4,4,HS212
1401MC47,4,4,HS212
1401EE68,4,4,HS212
1401PH11,4,4,HS212
1301ME34,6,6,HS331
1301ME71,6,6,HS312
1401CS41,4,4,HS212
1301EE84,6,6,HS312
1521MA11,2,2,EE560
1401ME56,4,4,HS212
1301EE55,6,6,HS312
1301ME44,6,6,HS312
1301ME09,6,6,HS312
1311ME19,6,6,ME519
1621HS01,1,1,HS713
1621HS01,1,1,HS716
1621HS01,1,1,HS514
1621ME09,1,1,ME546
1621ME09,1,1,HS514
1621ME09,1,1,ME567
1621CE02,1,1,CE570
1621CE02,1,1,CE532
1621CE02,1,1,HS514
1621CE03,1,1,CE568
1621CE03,1,1,CE532
1621CE03,1,1,HS514
1621MA03,1,1,HS514
1621EE06,1,1,CS551
1621EE06,1,1,HS514
1621ME02,1,1,HS514
1621ME02,1,1,ME544
1621ME02,1,1,ME552
1621CH03,1,1,CH607
1621CH03,1,1,CH604
1621CH03,1,1,HS514
1621CS03,1,1,HS514
1621CS03,1,1,CS508
1621PH01,1,1,HS514
1621PH01,1,1,PH601
1621PH01,1,1,PH703
1621EE03,1,1,HS514
1621EE03,1,1,EE529
1621EE03,1,1,CS551
1621CS02,1,1,HS514
1621CS02,1,1,CS563
1621CS02,1,1,CS551
1621CS07,1,1,HS514
1621CS07,1,1,CS508
1621PH04,1,1,HS514
1621PH04,1,1,PH601
1621PH04,1,1,PH703
1621PH02,1,1,HS514
1621PH02,1,1,PH601
1621PH02,1,1,PH703
1621CE07,1,1,HS514
1621CE07,1,1,CE570
1621CE07,1,1,CE532
1621HS02,1,1,HS514
1621HS02,1,1,HS716
1621HS02,1,1,HS713
1621CS08,1,1,CS551
1621CS08,1,1,CS563
1621CE08,1,1,HS514
1621CE08,1,1,CB504
1621CE08,1,1,CE536
1621CE09,1,1,CE536
1621CE09,1,1,HS514
1621CE09,1,1,CB504
1621CE01,1,1,HS514
1621CE01,1,1,CE534
1621CE04,1,1,HS514
1621CE04,1,1,CE536
1621CE04,1,1,CE534
1621MM02,1,1,HS514
1621MM02,1,1,MM502
1621MM02,1,1,MM504
1621MM04,1,1,MM510
1621MM04,1,1,MM502
1621MM04,1,1,HS514
1621ME07,1,1,MM502
1621ME07,1,1,ME552
1621ME07,1,1,ME544
1621ME07,1,1,HS514
1621CE06,1,1,HS514
1621CE06,1,1,CE526
1621ME10,1,1,MM502
1621ME10,1,1,HS514
1621ME10,1,1,ME552
1621ME10,1,1,ME544
1621EE04,1,1,HS514
1621EE04,1,1,EE566
1621EE04,1,1,EE573
1621HS08,1,1,HS514
1621HS08,1,1,HS716
1621HS08,1,1,HS713
1621HS03,1,1,HS514
1621HS03,1,1,HS702
1621HS04,1,1,HS716
1621HS04,1,1,HS702
1621HS04,1,1,HS514
1621HS05,1,1,HS504
1621HS05,1,1,HS514
1621HS05,1,1,HS702
1521CS32,2,2,HS514
1401EE80,4,4,HS212
1401CE06,4,4,PH201
1401CE06,4,4,CE214
1401CE06,4,4,CE216
1401CE06,4,4,CE218
1401CE06,4,4,CE220
1401CE06,4,4,CE292
1621HS03,1,1,HS716
1121CH05,10,10,CH607
1121CH07,10,10,CH607
1121CH08,10,10,CH607
1121CH12,10,10,CH607
